Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""edit sosial media/Edit Sosial Media""))",Firefox 117.0,,,2023-10-03 11:02:08,2023-10-03 11:02:10,1.699s,PASSED
"clearText(findTestObject(""edit sosial media/input_Google_h""))",Firefox 117.0,,,2023-10-03 11:02:10,2023-10-03 11:02:10,0.913s,PASSED
"setText(findTestObject(""edit sosial media/input_Google_h""), Google)",Firefox 117.0,,,2023-10-03 11:02:10,2023-10-03 11:02:11,0.859s,PASSED
"click(findTestObject(""edit sosial media/center_Simpan Sosial Media""))",Firefox 117.0,,,2023-10-03 11:02:11,2023-10-03 11:02:13,1.635s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-03 11:02:13,2023-10-03 11:02:13,0.004s,PASSED
"field_google = webDriver.findElement(By.xpath(""(.//*[normalize-space(text()) and normalize-space(.)=""Google+""])[1]/following::div[1]""))",Firefox 117.0,,,2023-10-03 11:02:13,2023-10-03 11:02:14,0.726s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_google)",Firefox 117.0,,,2023-10-03 11:02:14,2023-10-03 11:02:14,0.028s,PASSED
println(error_message),Firefox 117.0,,,2023-10-03 11:02:14,2023-10-03 11:02:14,0.003s,PASSED
"assert error_message == ""Please include an '+' at the first place username""",Firefox 117.0,,,2023-10-03 11:02:14,2023-10-03 11:02:14,0.011s,FAILED
,,,,,,,
Test Cases/M05 -Edit Sosial Media/TC-ESMF-007,Firefox 117.0,User melakukan edit sosial media namun saat menginputkan nomor watshapp tidak diawali dengan kode negara (+62),,2023-10-03 11:02:14,2023-10-03 11:02:38,23.709s,FAILED
"callTestCase(findTestCase(""M05 -Edit Sosial Media/TC-LS-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 11:02:15,2023-10-03 11:02:31,15.790s,PASSED
"click(findTestObject(""edit sosial media/a_Sosmed""))",Firefox 117.0,,,2023-10-03 11:02:31,2023-10-03 11:02:32,1.356s,PASSED
"click(findTestObject(""edit sosial media/Edit Sosial Media""))",Firefox 117.0,,,2023-10-03 11:02:32,2023-10-03 11:02:34,1.601s,PASSED
"clearText(findTestObject(""edit sosial media/input_Whatsapp_d""))",Firefox 117.0,,,2023-10-03 11:02:34,2023-10-03 11:02:35,0.801s,PASSED
"setText(findTestObject(""edit sosial media/input_Whatsapp_d""), Whatsapp)",Firefox 117.0,,,2023-10-03 11:02:35,2023-10-03 11:02:35,0.755s,PASSED
"click(findTestObject(""edit sosial media/center_Simpan Sosial Media""))",Firefox 117.0,,,2023-10-03 11:02:35,2023-10-03 11:02:37,1.229s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-03 11:02:37,2023-10-03 11:02:37,0.001s,PASSED
"field_wa = webDriver.findElement(By.xpath(""(.//*[normalize-space(text()) and normalize-space(.)=""Whatsapp""])[1]/following::div[1]""))",Firefox 117.0,,,2023-10-03 11:02:37,2023-10-03 11:02:38,0.798s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_wa)",Firefox 117.0,,,2023-10-03 11:02:38,2023-10-03 11:02:38,0.022s,PASSED
println(error_message),Firefox 117.0,,,2023-10-03 11:02:38,2023-10-03 11:02:38,0.005s,PASSED
"assert error_message == ""Please input an valid phone number""",Firefox 117.0,,,2023-10-03 11:02:38,2023-10-03 11:02:38,0.018s,FAILED
,,,,,,,
Test Cases/M05 -Edit Sosial Media/TC-ESMF-008,Firefox 117.0,User melakukan edit sosial media saat input no whatsaap lebih dari 14 karakter,,2023-10-03 11:02:38,2023-10-03 11:03:07,28.912s,FAILED
"callTestCase(findTestCase(""M05 -Edit Sosial Media/TC-LS-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 11:02:39,2023-10-03 11:02:58,18.678s,PASSED
"verifyElementPresent(findTestObject(""edit sosial media/verifikasi masuk halaman biodata diri""), 0)",Firefox 117.0,,,2023-10-03 11:02:58,2023-10-03 11:02:59,0.878s,PASSED
"click(findTestObject(""edit sosial media/a_Sosmed""))",Firefox 117.0,,,2023-10-03 11:02:59,2023-10-03 11:03:00,1.410s,PASSED
"click(findTestObject(""edit sosial media/Edit Sosial Media""))",Firefox 117.0,,,2023-10-03 11:03:00,2023-10-03 11:03:02,1.509s,PASSED
"clearText(findTestObject(""edit sosial media/input_Whatsapp_d""))",Firefox 117.0,,,2023-10-03 11:03:02,2023-10-03 11:03:03,0.900s,PASSED
"setText(findTestObject(""edit sosial media/input_Whatsapp_d""), whatsapp)",Firefox 117.0,,,2023-10-03 11:03:03,2023-10-03 11:03:03,0.811s,PASSED
"click(findTestObject(""edit sosial media/center_Simpan Sosial Media""))",Firefox 117.0,,,2023-10-03 11:03:03,2023-10-03 11:03:05,1.308s,PASSED
"verifyTextPresent(""please input an valid number"", false)",Firefox 117.0,,,2023-10-03 11:03:05,2023-10-03 11:03:07,1.946s,FAILED
,,,,,,,
Test Cases/M05 -Edit Sosial Media/TC-ESMF-009,Firefox 117.0,User melakukan edit sosial media dengan input nomor whatsapp kurang dari 11 karakter,,2023-10-03 11:03:07,2023-10-03 11:03:33,26.709s,FAILED
"callTestCase(findTestCase(""M05 -Edit Sosial Media/TC-LS-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 11:03:09,2023-10-03 11:03:25,16.329s,PASSED
"verifyElementPresent(findTestObject(""edit sosial media/verifikasi masuk halaman biodata diri""), 0)",Firefox 117.0,,,2023-10-03 11:03:25,2023-10-03 11:03:25,0.490s,PASSED
"click(findTestObject(""edit sosial media/a_Sosmed""))",Firefox 117.0,,,2023-10-03 11:03:25,2023-10-03 11:03:27,1.328s,PASSED
"click(findTestObject(""edit sosial media/Edit Sosial Media""))",Firefox 117.0,,,2023-10-03 11:03:27,2023-10-03 11:03:28,1.717s,PASSED
"clearText(findTestObject(""edit sosial media/input_Whatsapp_d""))",Firefox 117.0,,,2023-10-03 11:03:28,2023-10-03 11:03:29,0.808s,PASSED
"setText(findTestObject(""edit sosial media/input_Whatsapp_d""), ""+6281122"")",Firefox 117.0,,,2023-10-03 11:03:29,2023-10-03 11:03:30,1.000s,PASSED
"click(findTestObject(""edit sosial media/center_Simpan Sosial Media""))",Firefox 117.0,,,2023-10-03 11:03:30,2023-10-03 11:03:32,1.409s,PASSED
"verifyTextPresent(""please input an valid number"", false)",Firefox 117.0,,,2023-10-03 11:03:32,2023-10-03 11:03:33,1.734s,FAILED
,,,,,,,
Test Cases/M05 -Edit Sosial Media/TC-ESMF-010,Firefox 117.0,User melakukan edit media sosial Linkedin dengan hanya inputan numeric,,2023-10-03 11:03:33,2023-10-03 11:04:01,27.288s,FAILED
"callTestCase(findTestCase(""M05 -Edit Sosial Media/TC-LS-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 11:03:35,2023-10-03 11:03:52,17.798s,PASSED
"click(findTestObject(""edit sosial media/a_Sosmed""))",Firefox 117.0,,,2023-10-03 11:03:52,2023-10-03 11:03:54,1.348s,PASSED
"click(findTestObject(""edit sosial media/Edit Sosial Media""))",Firefox 117.0,,,2023-10-03 11:03:54,2023-10-03 11:03:55,1.590s,PASSED
"clearText(findTestObject(""edit sosial media/input_LinkedIn_g""))",Firefox 117.0,,,2023-10-03 11:03:55,2023-10-03 11:03:56,1.065s,PASSED
"setText(findTestObject(""edit sosial media/input_LinkedIn_g""), linkedin)",Firefox 117.0,,,2023-10-03 11:03:56,2023-10-03 11:03:57,1.002s,PASSED
"click(findTestObject(""edit sosial media/center_Simpan Sosial Media""))",Firefox 117.0,,,2023-10-03 11:03:57,2023-10-03 11:03:59,1.801s,PASSED
"verifyTextPresent(""plese input an valid username"", false)",Firefox 117.0,,,2023-10-03 11:03:59,2023-10-03 11:04:01,1.457s,FAILED
,,,,,,,
Test Cases/M05 -Edit Sosial Media/TC-ESMF-011,Firefox 117.0,User melakukan edit media sosial dengan hanya inputan spesial character,,2023-10-03 11:04:01,2023-10-03 11:04:27,25.746s,FAILED
"callTestCase(findTestCase(""M05 -Edit Sosial Media/TC-LS-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 11:04:02,2023-10-03 11:04:18,16.433s,PASSED
"click(findTestObject(""edit sosial media/a_Sosmed""))",Firefox 117.0,,,2023-10-03 11:04:18,2023-10-03 11:04:20,1.477s,PASSED
"click(findTestObject(""edit sosial media/Edit Sosial Media""))",Firefox 117.0,,,2023-10-03 11:04:20,2023-10-03 11:04:21,1.485s,PASSED
"clearText(findTestObject(""edit sosial media/input_LinkedIn_g""))",Firefox 117.0,,,2023-10-03 11:04:21,2023-10-03 11:04:22,0.855s,PASSED
"setText(findTestObject(""edit sosial media/input_LinkedIn_g""), linkedin)",Firefox 117.0,,,2023-10-03 11:04:22,2023-10-03 11:04:23,0.920s,PASSED
"click(findTestObject(""edit sosial media/center_Simpan Sosial Media""))",Firefox 117.0,,,2023-10-03 11:04:23,2023-10-03 11:04:25,1.897s,PASSED
"verifyTextPresent(""plese input an valid username"", false)",Firefox 117.0,,,2023-10-03 11:04:25,2023-10-03 11:04:27,1.770s,FAILED
