Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"nomorHP = getAttribute(findTestObject(""Object Repository/Pendaftaran/hasil nomor hp""), ""value"")",Firefox 117.0,,,2023-10-03 10:04:58,2023-10-03 10:04:59,0.586s,PASSED
"if (toString().equalsIgnoreCase(""Perempuan""))",Firefox 117.0,,,2023-10-03 10:04:59,2023-10-03 10:04:59,0.520s,PASSED
assert trim().equalsIgnoreCase(username.trim()),Firefox 117.0,,,2023-10-03 10:04:59,2023-10-03 10:04:59,0.002s,PASSED
assert trim().equalsIgnoreCase(email.trim()),Firefox 117.0,,,2023-10-03 10:04:59,2023-10-03 10:04:59,0.001s,PASSED
assert trim().equalsIgnoreCase(noHP.trim()),Firefox 117.0,,,2023-10-03 10:04:59,2023-10-03 10:04:59,0.000s,PASSED
,,,,,,,
Test Cases/T08 - Pendaftaran/TC-PC-001,Firefox 117.0,pengguna melakukan chek akun yang sudah terdaftar di website admin,,2023-10-03 10:04:59,2023-10-03 10:06:13,1m - 13.523s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-03 10:05:00,2023-10-03 10:05:11,10.595s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 10:05:11,2023-10-03 10:05:11,0.033s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-10-03 10:05:11,2023-10-03 10:05:12,0.530s,PASSED
"click(findTestObject(""Pendaftaran/button Register""))",Firefox 117.0,,,2023-10-03 10:05:12,2023-10-03 10:05:13,1.357s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi masuk helamaan daftar""), 0)",Firefox 117.0,,,2023-10-03 10:05:13,2023-10-03 10:05:14,1.111s,PASSED
"setText(findTestObject(""Pendaftaran/input username""), username)",Firefox 117.0,,,2023-10-03 10:05:14,2023-10-03 10:05:15,0.747s,PASSED
"setText(findTestObject(""Pendaftaran/input email""), email)",Firefox 117.0,,,2023-10-03 10:05:15,2023-10-03 10:05:16,0.889s,PASSED
"setText(findTestObject(""Pendaftaran/input Nomor Telephon""), noHP)",Firefox 117.0,,,2023-10-03 10:05:16,2023-10-03 10:05:17,1.033s,PASSED
"if (toString().equalsIgnoreCase(""Perempuan""))",Firefox 117.0,,,2023-10-03 10:05:17,2023-10-03 10:05:17,0.001s,PASSED
"else if (toString().equalsIgnoreCase(""Laki-laki""))",Firefox 117.0,,,2023-10-03 10:05:17,2023-10-03 10:05:17,0.476s,PASSED
"setEncryptedText(findTestObject(""Pendaftaran/input password""), ""8MbLm3cRDkc/jsWL6sX6LA=="")",Firefox 117.0,,,2023-10-03 10:05:17,2023-10-03 10:05:18,0.906s,PASSED
"setEncryptedText(findTestObject(""Pendaftaran/input konfirmasi password""), ""8MbLm3cRDkc/jsWL6sX6LA=="")",Firefox 117.0,,,2023-10-03 10:05:18,2023-10-03 10:05:19,0.600s,PASSED
"click(findTestObject(""Pendaftaran/button_Daftar""))",Firefox 117.0,,,2023-10-03 10:05:19,2023-10-03 10:05:23,4.467s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi berhasil daftar""), 0)",Firefox 117.0,,,2023-10-03 10:05:23,2023-10-03 10:05:24,0.763s,PASSED
"usn = getAttribute(findTestObject(""Object Repository/Pendaftaran/hasil username NEW""), ""value"")",Firefox 117.0,,,2023-10-03 10:05:24,2023-10-03 10:05:24,0.536s,PASSED
"Email = getAttribute(findTestObject(""Object Repository/Pendaftaran/hasil email""), ""value"")",Firefox 117.0,,,2023-10-03 10:05:24,2023-10-03 10:05:25,0.509s,PASSED
"nomorHp = getAttribute(findTestObject(""Object Repository/Pendaftaran/hasil nomor hp""), ""value"")",Firefox 117.0,,,2023-10-03 10:05:25,2023-10-03 10:05:25,0.517s,PASSED
"if (toString().equalsIgnoreCase(""Perempuan""))",Firefox 117.0,,,2023-10-03 10:05:25,2023-10-03 10:05:25,0.003s,PASSED
"else if (toString().equalsIgnoreCase(""Laki-laki""))",Firefox 117.0,,,2023-10-03 10:05:25,2023-10-03 10:05:26,0.596s,PASSED
assert trim().equalsIgnoreCase(usn.trim()),Firefox 117.0,,,2023-10-03 10:05:26,2023-10-03 10:05:26,0.001s,PASSED
assert trim().equalsIgnoreCase(Email.trim()),Firefox 117.0,,,2023-10-03 10:05:26,2023-10-03 10:05:26,0.002s,PASSED
assert trim().equalsIgnoreCase(nomorHp.trim()),Firefox 117.0,,,2023-10-03 10:05:26,2023-10-03 10:05:26,0.001s,PASSED
"navigateToUrl(""https://10.9.2.63/ecommerce/administrator/"")",Firefox 117.0,,,2023-10-03 10:05:26,2023-10-03 10:05:27,0.746s,PASSED
"verifyElementPresent(findTestObject(""halaman admin/verifikasi masuk masuk website admin""), 0)",Firefox 117.0,,,2023-10-03 10:05:27,2023-10-03 10:05:27,0.571s,PASSED
"setText(findTestObject(""halaman admin/input_ADMIN_a""), ""admin"")",Firefox 117.0,,,2023-10-03 10:05:27,2023-10-03 10:05:28,0.981s,PASSED
"setEncryptedText(findTestObject(""halaman admin/input_ADMIN_password""), ""374mkdZ/lqyNS21oH+MJZQ=="")",Firefox 117.0,,,2023-10-03 10:05:28,2023-10-03 10:05:29,0.640s,PASSED
delay(10),Firefox 117.0,,,2023-10-03 10:05:29,2023-10-03 10:05:39,10.129s,PASSED
"click(findTestObject(""halaman admin/input_login admin""))",Firefox 117.0,,,2023-10-03 10:05:39,2023-10-03 10:05:41,2.243s,PASSED
"click(findTestObject(""konsumen/span_Master Market""))",Firefox 117.0,,,2023-10-03 10:05:41,2023-10-03 10:05:50,8.440s,PASSED
"click(findTestObject(""konsumen/Konsumen master market""))",Firefox 117.0,,,2023-10-03 10:05:50,2023-10-03 10:05:52,2.199s,PASSED
"click(findTestObject(""konsumen/search di konsumen""))",Firefox 117.0,,,2023-10-03 10:05:52,2023-10-03 10:05:58,5.571s,PASSED
"setText(findTestObject(""konsumen/search di konsumen""), noHP)",Firefox 117.0,,,2023-10-03 10:05:58,2023-10-03 10:05:59,1.279s,PASSED
"click(findTestObject(""konsumen/edit data konsumen""))",Firefox 117.0,,,2023-10-03 10:05:59,2023-10-03 10:06:05,5.916s,PASSED
"user = getAttribute(findTestObject(""Object Repository/konsumen/input_Username_bb""), ""value"")",Firefox 117.0,,,2023-10-03 10:06:05,2023-10-03 10:06:11,6.009s,PASSED
println(user),Firefox 117.0,,,2023-10-03 10:06:11,2023-10-03 10:06:11,0.015s,PASSED
"mail = getAttribute(findTestObject(""Object Repository/konsumen/input_Alamat Email_c""), ""value"")",Firefox 117.0,,,2023-10-03 10:06:11,2023-10-03 10:06:11,0.501s,PASSED
"number = getAttribute(findTestObject(""Object Repository/konsumen/input_No Hp_k""), ""value"")",Firefox 117.0,,,2023-10-03 10:06:11,2023-10-03 10:06:12,0.584s,PASSED
assert trim().equalsIgnoreCase(username.trim()),Firefox 117.0,,,2023-10-03 10:06:12,2023-10-03 10:06:12,0.003s,PASSED
assert trim().equalsIgnoreCase(email.trim()),Firefox 117.0,,,2023-10-03 10:06:12,2023-10-03 10:06:12,0.004s,PASSED
assert trim().equalsIgnoreCase(noHP.trim()),Firefox 117.0,,,2023-10-03 10:06:12,2023-10-03 10:06:12,0.002s,PASSED
"if (toString().equalsIgnoreCase(""Perempuan""))",Firefox 117.0,,,2023-10-03 10:06:12,2023-10-03 10:06:12,0.003s,PASSED
"else if (toString().equalsIgnoreCase(""Laki-laki""))",Firefox 117.0,,,2023-10-03 10:06:12,2023-10-03 10:06:13,0.665s,PASSED
,,,,,,,
Test Cases/T08 - Pendaftaran/TC-PE-001,Firefox 117.0,User melakukan pendaftaran dengan menginputkan username menggunakan spasi,,2023-10-03 10:06:13,2023-10-03 10:06:35,22.436s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-03 10:06:14,2023-10-03 10:06:31,16.341s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 10:06:31,2023-10-03 10:06:31,0.115s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-10-03 10:06:31,2023-10-03 10:06:31,0.666s,PASSED
"click(findTestObject(""Pendaftaran/button Register""))",Firefox 117.0,,,2023-10-03 10:06:31,2023-10-03 10:06:33,1.676s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi masuk helamaan daftar""), 0)",Firefox 117.0,,,2023-10-03 10:06:33,2023-10-03 10:06:34,0.626s,PASSED
"setText(findTestObject(""Pendaftaran/input username""), ""anata 71"")",Firefox 117.0,,,2023-10-03 10:06:34,2023-10-03 10:06:35,1.305s,PASSED
alertText = getAlertText(),Firefox 117.0,,,2023-10-03 10:06:35,2023-10-03 10:06:35,0.098s,PASSED
"verifyMatch(alertText, ""Maaf, Tidak Boleh Menggunakan Spasi,.."", false)",Firefox 117.0,,,2023-10-03 10:06:35,2023-10-03 10:06:35,0.048s,PASSED
,,,,,,,
Test Cases/T08 - Pendaftaran/TC-PE-002,Firefox 117.0,"User melakukan pendaftaran namun melalui menu Login dan pada halaman Masuk, ketika user masih belum memiliki username dan password yang terdaftar",,2023-10-03 10:06:35,2023-10-03 10:06:57,21.830s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-03 10:06:36,2023-10-03 10:06:50,13.469s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 10:06:50,2023-10-03 10:06:50,0.075s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-10-03 10:06:50,2023-10-03 10:06:50,0.512s,PASSED
"click(findTestObject(""Pendaftaran/a_Login""))",Firefox 117.0,,,2023-10-03 10:06:50,2023-10-03 10:06:51,0.983s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi MASUK di halaman Login""), 0)",Firefox 117.0,,,2023-10-03 10:06:51,2023-10-03 10:06:52,0.619s,PASSED
"setText(findTestObject(""Login/input_Username, Email atau No. Handphone_a""), ""anata61"")",Firefox 117.0,,,2023-10-03 10:06:52,2023-10-03 10:06:53,1.167s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password di Login(Masuk)""), ""qbkrdMwyWE4="")",Firefox 117.0,,,2023-10-03 10:06:53,2023-10-03 10:06:54,1.155s,PASSED
"click(findTestObject(""Login/button_Masuk di halaman login""))",Firefox 117.0,,,2023-10-03 10:06:54,2023-10-03 10:06:56,1.840s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi masuk helamaan daftar""), 0)",Firefox 117.0,,,2023-10-03 10:06:56,2023-10-03 10:06:57,0.773s,PASSED
,,,,,,,
Test Cases/T08 - Pendaftaran/TC-PE-003,Firefox 117.0,User melakukan pendaftaran namun tidak mengisi data dan langung klik button daftar,,2023-10-03 10:06:57,2023-10-03 10:07:15,17.488s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-03 10:06:58,2023-10-03 10:07:10,11.894s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 10:07:10,2023-10-03 10:07:10,0.099s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-10-03 10:07:10,2023-10-03 10:07:11,0.613s,PASSED
"click(findTestObject(""Pendaftaran/button Register""))",Firefox 117.0,,,2023-10-03 10:07:11,2023-10-03 10:07:13,1.613s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi masuk helamaan daftar""), 0)",Firefox 117.0,,,2023-10-03 10:07:13,2023-10-03 10:07:13,0.666s,PASSED
"click(findTestObject(""Pendaftaran/button_Daftar""))",Firefox 117.0,,,2023-10-03 10:07:13,2023-10-03 10:07:14,0.796s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-03 10:07:14,2023-10-03 10:07:14,0.107s,PASSED
"field_username = webDriver.findElement(By.xpath(""//input[@name=""username""]""))",Firefox 117.0,,,2023-10-03 10:07:14,2023-10-03 10:07:15,0.428s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_username)",Firefox 117.0,,,2023-10-03 10:07:15,2023-10-03 10:07:15,0.033s,PASSED
println(error_message),Firefox 117.0,,,2023-10-03 10:07:15,2023-10-03 10:07:15,0.005s,PASSED
"assert error_message == ""Please fill out this field.""",Firefox 117.0,,,2023-10-03 10:07:15,2023-10-03 10:07:15,0.001s,PASSED
,,,,,,,
Test Cases/T08 - Pendaftaran/TC-PF-001,Firefox 117.0,User melakukan pendaftaran akun dan email tidak menggunakan domain,,2023-10-03 10:07:15,2023-10-03 10:07:37,22.057s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-03 10:07:17,2023-10-03 10:07:27,10.764s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 10:07:27,2023-10-03 10:07:27,0.035s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-10-03 10:07:27,2023-10-03 10:07:28,0.553s,PASSED
"click(findTestObject(""Pendaftaran/button Register""))",Firefox 117.0,,,2023-10-03 10:07:28,2023-10-03 10:07:29,1.478s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi masuk helamaan daftar""), 0)",Firefox 117.0,,,2023-10-03 10:07:29,2023-10-03 10:07:30,0.839s,PASSED
"setText(findTestObject(""Pendaftaran/input username""), usn)",Firefox 117.0,,,2023-10-03 10:07:30,2023-10-03 10:07:31,1.010s,PASSED
"setText(findTestObject(""Pendaftaran/input email""), email)",Firefox 117.0,,,2023-10-03 10:07:31,2023-10-03 10:07:32,0.966s,PASSED
"setText(findTestObject(""Pendaftaran/input Nomor Telephon""), noHp)",Firefox 117.0,,,2023-10-03 10:07:32,2023-10-03 10:07:33,1.020s,PASSED
"if (toString().equalsIgnoreCase(""Perempuan""))",Firefox 117.0,,,2023-10-03 10:07:33,2023-10-03 10:07:34,0.896s,PASSED
"setEncryptedText(findTestObject(""Pendaftaran/input password""), ""qbkrdMwyWE4="")",Firefox 117.0,,,2023-10-03 10:07:34,2023-10-03 10:07:35,0.747s,PASSED
"setEncryptedText(findTestObject(""Pendaftaran/input konfirmasi password""), ""qbkrdMwyWE4="")",Firefox 117.0,,,2023-10-03 10:07:35,2023-10-03 10:07:35,0.607s,PASSED
"click(findTestObject(""Pendaftaran/button_Daftar""))",Firefox 117.0,,,2023-10-03 10:07:35,2023-10-03 10:07:36,0.966s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-03 10:07:36,2023-10-03 10:07:36,0.004s,PASSED
"field_email = webDriver.findElement(By.xpath(""(//input[@name=""a""])[4]""))",Firefox 117.0,,,2023-10-03 10:07:36,2023-10-03 10:07:37,0.273s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_email)",Firefox 117.0,,,2023-10-03 10:07:37,2023-10-03 10:07:37,0.017s,PASSED
println(error_message),Firefox 117.0,,,2023-10-03 10:07:37,2023-10-03 10:07:37,0.002s,PASSED
"assert error_message == ""Please enter an email address.""",Firefox 117.0,,,2023-10-03 10:07:37,2023-10-03 10:07:37,0.001s,PASSED
,,,,,,,
Test Cases/T08 - Pendaftaran/TC-PF-002,Firefox 117.0,User melakukan pendaftaran dan saat input password dan konfirmasi password menggunakan password yang berbeda,,2023-10-03 10:07:37,2023-10-03 10:08:01,23.861s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-03 10:07:38,2023-10-03 10:07:50,11.650s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 10:07:50,2023-10-03 10:07:50,0.102s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-10-03 10:07:50,2023-10-03 10:07:51,0.584s,PASSED
"click(findTestObject(""Pendaftaran/button Register""))",Firefox 117.0,,,2023-10-03 10:07:51,2023-10-03 10:07:52,1.361s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi masuk helamaan daftar""), 0)",Firefox 117.0,,,2023-10-03 10:07:52,2023-10-03 10:07:53,0.845s,PASSED
"setText(findTestObject(""Pendaftaran/input username""), usn)",Firefox 117.0,,,2023-10-03 10:07:53,2023-10-03 10:07:54,0.921s,PASSED
"setText(findTestObject(""Pendaftaran/input email""), email)",Firefox 117.0,,,2023-10-03 10:07:54,2023-10-03 10:07:55,1.086s,PASSED
"setText(findTestObject(""Pendaftaran/input Nomor Telephon""), noHp)",Firefox 117.0,,,2023-10-03 10:07:55,2023-10-03 10:07:56,1.027s,PASSED
"if (toString().equalsIgnoreCase(""Perempuan""))",Firefox 117.0,,,2023-10-03 10:07:56,2023-10-03 10:07:57,0.974s,PASSED
"setEncryptedText(findTestObject(""Pendaftaran/input password""), ""qbkrdMwyWE4="")",Firefox 117.0,,,2023-10-03 10:07:57,2023-10-03 10:07:57,0.705s,PASSED
"setEncryptedText(findTestObject(""Pendaftaran/input konfirmasi password""), ""cEZ5BwTAfeQ="")",Firefox 117.0,,,2023-10-03 10:07:57,2023-10-03 10:07:58,0.695s,PASSED
"click(findTestObject(""Pendaftaran/button_Daftar""))",Firefox 117.0,,,2023-10-03 10:07:58,2023-10-03 10:08:00,1.784s,PASSED
"verifyElementText(findTestObject(""Pendaftaran/verifikasi error untuk password dan konfirmasi password berbeda""), ""Password anda tidak Valid!"")",Firefox 117.0,,,2023-10-03 10:08:00,2023-10-03 10:08:01,0.773s,PASSED
,,,,,,,
Test Cases/T08 - Pendaftaran/TC-PF-003,Firefox 117.0,User malakukan pendaftaran dan saat input password tidak menginputkan ulang password di konfirmasi password,,2023-10-03 10:08:01,2023-10-03 10:08:21,20.186s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-03 10:08:02,2023-10-03 10:08:12,10.052s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 10:08:12,2023-10-03 10:08:12,0.025s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-10-03 10:08:12,2023-10-03 10:08:13,0.686s,PASSED
"click(findTestObject(""Pendaftaran/button Register""))",Firefox 117.0,,,2023-10-03 10:08:13,2023-10-03 10:08:14,1.696s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi masuk helamaan daftar""), 0)",Firefox 117.0,,,2023-10-03 10:08:14,2023-10-03 10:08:15,0.757s,PASSED
"setText(findTestObject(""Pendaftaran/input username""), usn)",Firefox 117.0,,,2023-10-03 10:08:15,2023-10-03 10:08:16,1.045s,PASSED
"setText(findTestObject(""Pendaftaran/input email""), email)",Firefox 117.0,,,2023-10-03 10:08:16,2023-10-03 10:08:17,0.974s,PASSED
"setText(findTestObject(""Pendaftaran/input Nomor Telephon""), noHp)",Firefox 117.0,,,2023-10-03 10:08:17,2023-10-03 10:08:18,0.830s,PASSED
"if (toString().equalsIgnoreCase(""Perempuan""))",Firefox 117.0,,,2023-10-03 10:08:18,2023-10-03 10:08:19,0.682s,PASSED
"setEncryptedText(findTestObject(""Pendaftaran/input password""), ""qbkrdMwyWE4="")",Firefox 117.0,,,2023-10-03 10:08:19,2023-10-03 10:08:20,1.172s,PASSED
"click(findTestObject(""Pendaftaran/button_Daftar""))",Firefox 117.0,,,2023-10-03 10:08:20,2023-10-03 10:08:21,0.942s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-03 10:08:21,2023-10-03 10:08:21,0.003s,PASSED
"field_konfrim_password = webDriver.findElement(By.xpath(""//input[@name=""repassword""]""))",Firefox 117.0,,,2023-10-03 10:08:21,2023-10-03 10:08:21,0.263s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_konfrim_password)",Firefox 117.0,,,2023-10-03 10:08:21,2023-10-03 10:08:21,0.016s,PASSED
println(error_message),Firefox 117.0,,,2023-10-03 10:08:21,2023-10-03 10:08:21,0.002s,PASSED
"assert error_message == ""Please fill out this field.""",Firefox 117.0,,,2023-10-03 10:08:21,2023-10-03 10:08:21,0.001s,PASSED
,,,,,,,
Test Cases/T08 - Pendaftaran/TC-PF-004,Firefox 117.0,User melakukan pendaftaran dan menginputkan nomor telepon kurang dari 11 digit,,2023-10-03 10:08:21,2023-10-03 10:08:47,25.457s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-03 10:08:22,2023-10-03 10:08:35,12.609s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 10:08:35,2023-10-03 10:08:35,0.060s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-10-03 10:08:35,2023-10-03 10:08:36,0.716s,PASSED
"click(findTestObject(""Pendaftaran/button Register""))",Firefox 117.0,,,2023-10-03 10:08:36,2023-10-03 10:08:38,1.698s,PASSED
"verifyElementPresent(findTestObject(""Pendaftaran/verifikasi masuk helamaan daftar""), 0)",Firefox 117.0,,,2023-10-03 10:08:38,2023-10-03 10:08:38,0.795s,PASSED
